MonthStart,CustomerID,MonthlyRevenue
2/1/2025,CUST-01154,70.49
3/1/2025,CUST-01154,70.49
4/1/2025,CUST-01154,70.49
5/1/2025,CUST-01154,70.49
6/1/2025,CUST-01154,70.49
7/1/2025,CUST-01154,70.49
8/1/2025,CUST-01154,70.49
9/1/2025,CUST-01154,70.49
10/1/2025,CUST-01154,70.49
11/1/2025,CUST-01154,70.49
12/1/2025,CUST-01154,71.55
5/1/2022,CUST-01155,87.31
6/1/2022,CUST-01155,87.31
7/1/2022,CUST-01155,87.31
8/1/2022,CUST-01155,87.31
9/1/2022,CUST-01155,87.31
10/1/2022,CUST-01155,87.31
11/1/2022,CUST-01155,87.31
12/1/2022,CUST-01155,88.62
1/1/2023,CUST-01155,87.31
2/1/2023,CUST-01155,87.31
3/1/2023,CUST-01155,87.31
4/1/2023,CUST-01155,87.31
5/1/2023,CUST-01155,87.31
6/1/2023,CUST-01155,87.31
7/1/2023,CUST-01155,87.31
8/1/2023,CUST-01155,87.31
9/1/2023,CUST-01155,87.31
10/1/2023,CUST-01155,87.31
11/1/2023,CUST-01155,87.31
12/1/2023,CUST-01155,88.62
1/1/2024,CUST-01155,87.31
2/1/2024,CUST-01155,87.31
3/1/2024,CUST-01155,87.31
4/1/2024,CUST-01155,87.31
5/1/2024,CUST-01155,87.31
6/1/2024,CUST-01155,87.31
7/1/2024,CUST-01155,87.31
8/1/2024,CUST-01155,87.31
9/1/2024,CUST-01155,87.31
10/1/2024,CUST-01155,87.31
11/1/2024,CUST-01155,87.31
12/1/2024,CUST-01155,88.62
1/1/2025,CUST-01155,87.31
2/1/2025,CUST-01155,87.31
3/1/2025,CUST-01155,87.31
4/1/2025,CUST-01155,87.31
5/1/2025,CUST-01155,87.31
6/1/2025,CUST-01155,87.31
7/1/2025,CUST-01155,87.31
10/1/2024,CUST-01156,97.45
11/1/2024,CUST-01156,97.45
12/1/2024,CUST-01156,98.91
1/1/2025,CUST-01156,97.45
2/1/2025,CUST-01156,97.45
3/1/2025,CUST-01156,97.45
4/1/2025,CUST-01156,97.45
5/1/2025,CUST-01156,97.45
6/1/2025,CUST-01156,97.45
7/1/2025,CUST-01156,97.45
8/1/2025,CUST-01156,97.45
9/1/2025,CUST-01156,97.45
10/1/2025,CUST-01156,97.45
11/1/2025,CUST-01156,97.45
12/1/2025,CUST-01156,98.91
7/1/2024,CUST-01157,75.21
8/1/2024,CUST-01157,75.21
9/1/2024,CUST-01157,75.21
10/1/2024,CUST-01157,75.21
11/1/2024,CUST-01157,75.21
12/1/2024,CUST-01157,76.34
1/1/2025,CUST-01157,75.21
2/1/2025,CUST-01157,75.21
3/1/2025,CUST-01157,75.21
4/1/2025,CUST-01157,75.21
5/1/2025,CUST-01157,75.21
6/1/2025,CUST-01157,75.21
7/1/2025,CUST-01157,75.21
8/1/2025,CUST-01157,75.21
9/1/2025,CUST-01157,75.21
10/1/2025,CUST-01157,75.21
11/1/2025,CUST-01157,75.21
12/1/2025,CUST-01157,76.34
2/1/2024,CUST-01158,121.76
3/1/2024,CUST-01158,121.76
4/1/2024,CUST-01158,121.76
12/1/2023,CUST-01159,66.36
1/1/2024,CUST-01159,65.38
2/1/2024,CUST-01159,65.38
3/1/2024,CUST-01159,65.38
4/1/2024,CUST-01159,65.38
5/1/2024,CUST-01159,65.38
6/1/2024,CUST-01159,65.38
7/1/2024,CUST-01159,65.38
8/1/2024,CUST-01159,65.38
9/1/2024,CUST-01159,65.38
10/1/2024,CUST-01159,65.38
11/1/2024,CUST-01159,65.38
12/1/2024,CUST-01159,66.36
1/1/2025,CUST-01159,65.38
2/1/2025,CUST-01159,65.38
3/1/2025,CUST-01159,65.38
4/1/2025,CUST-01159,65.38
5/1/2025,CUST-01159,65.38
6/1/2025,CUST-01159,65.38
7/1/2025,CUST-01159,65.38
8/1/2025,CUST-01159,65.38
9/1/2025,CUST-01159,65.38
10/1/2025,CUST-01159,65.38
11/1/2025,CUST-01159,65.38
12/1/2025,CUST-01159,66.36
1/1/2025,CUST-01160,71.83
2/1/2025,CUST-01160,71.83
3/1/2025,CUST-01160,71.83
4/1/2025,CUST-01160,71.83
5/1/2025,CUST-01160,71.83
6/1/2025,CUST-01160,71.83
7/1/2025,CUST-01160,71.83
8/1/2025,CUST-01160,71.83
9/1/2025,CUST-01160,71.83
10/1/2025,CUST-01160,71.83
11/1/2025,CUST-01160,71.83
12/1/2025,CUST-01160,72.91
9/1/2025,CUST-01161,67.63
10/1/2025,CUST-01161,67.63
11/1/2025,CUST-01161,67.63
12/1/2025,CUST-01161,68.64
1/1/2023,CUST-01162,129.3
2/1/2023,CUST-01162,129.3
3/1/2023,CUST-01162,129.3
4/1/2023,CUST-01162,129.3
5/1/2023,CUST-01162,129.3
10/1/2023,CUST-01163,64.68
11/1/2023,CUST-01163,64.68
12/1/2023,CUST-01163,65.65
1/1/2024,CUST-01163,64.68
2/1/2024,CUST-01163,64.68
3/1/2024,CUST-01163,64.68
4/1/2024,CUST-01163,64.68
5/1/2024,CUST-01163,64.68
6/1/2024,CUST-01163,64.68
7/1/2024,CUST-01163,64.68
8/1/2024,CUST-01163,64.68
9/1/2024,CUST-01163,64.68
10/1/2024,CUST-01163,64.68
11/1/2024,CUST-01163,64.68
12/1/2024,CUST-01163,65.65
1/1/2025,CUST-01163,64.68
2/1/2025,CUST-01163,64.68
3/1/2025,CUST-01163,64.68
4/1/2025,CUST-01163,64.68
5/1/2025,CUST-01163,64.68
6/1/2025,CUST-01163,64.68
7/1/2025,CUST-01163,64.68
8/1/2025,CUST-01163,64.68
9/1/2025,CUST-01163,64.68
10/1/2025,CUST-01163,64.68
11/1/2025,CUST-01163,64.68
12/1/2025,CUST-01163,65.65
11/1/2024,CUST-01164,69.24
12/1/2024,CUST-01164,70.28
1/1/2025,CUST-01164,69.24
2/1/2025,CUST-01164,69.24
3/1/2025,CUST-01164,69.24
4/1/2025,CUST-01164,69.24
5/1/2025,CUST-01164,69.24
6/1/2025,CUST-01164,69.24
7/1/2025,CUST-01164,69.24
8/1/2025,CUST-01164,69.24
9/1/2025,CUST-01164,69.24
10/1/2025,CUST-01164,69.24
11/1/2025,CUST-01164,69.24
12/1/2025,CUST-01164,70.28
5/1/2022,CUST-01165,48.79
6/1/2022,CUST-01165,48.79
7/1/2022,CUST-01165,48.79
8/1/2022,CUST-01165,48.79
9/1/2022,CUST-01165,48.79
10/1/2022,CUST-01165,48.79
11/1/2022,CUST-01165,48.79
12/1/2022,CUST-01165,49.52
1/1/2023,CUST-01165,48.79
2/1/2023,CUST-01165,48.79
3/1/2023,CUST-01165,48.79
4/1/2023,CUST-01165,48.79
5/1/2023,CUST-01165,48.79
6/1/2023,CUST-01165,48.79
7/1/2023,CUST-01165,48.79
8/1/2023,CUST-01165,48.79
9/1/2023,CUST-01165,48.79
10/1/2023,CUST-01165,48.79
11/1/2023,CUST-01165,48.79
12/1/2023,CUST-01165,49.52
1/1/2024,CUST-01165,48.79
2/1/2024,CUST-01165,48.79
3/1/2024,CUST-01165,48.79
4/1/2024,CUST-01165,48.79
5/1/2024,CUST-01165,48.79
6/1/2024,CUST-01165,48.79
7/1/2024,CUST-01165,48.79
8/1/2024,CUST-01165,48.79
9/1/2024,CUST-01165,48.79
10/1/2024,CUST-01165,48.79
11/1/2024,CUST-01165,48.79
12/1/2024,CUST-01165,49.52
1/1/2025,CUST-01165,48.79
2/1/2025,CUST-01165,48.79
3/1/2025,CUST-01165,48.79
4/1/2025,CUST-01165,48.79
5/1/2025,CUST-01165,48.79
6/1/2025,CUST-01165,48.79
7/1/2025,CUST-01165,48.79
8/1/2025,CUST-01165,48.79
9/1/2025,CUST-01165,48.79
10/1/2025,CUST-01165,48.79
11/1/2025,CUST-01165,48.79
12/1/2025,CUST-01165,49.52
10/1/2023,CUST-01166,107.75
11/1/2023,CUST-01166,107.75
12/1/2023,CUST-01166,109.37
1/1/2024,CUST-01166,107.75
2/1/2024,CUST-01166,107.75
3/1/2024,CUST-01166,107.75
4/1/2024,CUST-01166,107.75
5/1/2024,CUST-01166,107.75
6/1/2024,CUST-01166,107.75
7/1/2024,CUST-01166,107.75
8/1/2024,CUST-01166,107.75
9/1/2024,CUST-01166,107.75
10/1/2024,CUST-01166,107.75
11/1/2024,CUST-01166,107.75
12/1/2024,CUST-01166,109.37
1/1/2025,CUST-01166,107.75
2/1/2025,CUST-01166,107.75
3/1/2025,CUST-01166,107.75
4/1/2025,CUST-01166,107.75
5/1/2025,CUST-01166,107.75
6/1/2025,CUST-01166,107.75
7/1/2025,CUST-01166,107.75
8/1/2025,CUST-01166,107.75
9/1/2025,CUST-01166,107.75
10/1/2025,CUST-01166,107.75
11/1/2025,CUST-01166,107.75
12/1/2025,CUST-01166,109.37
8/1/2025,CUST-01167,51.9
9/1/2025,CUST-01167,51.9
10/1/2025,CUST-01167,51.9
11/1/2025,CUST-01167,51.9
9/1/2023,CUST-01168,39.86
10/1/2023,CUST-01168,39.86
11/1/2023,CUST-01168,39.86
12/1/2023,CUST-01168,40.46
1/1/2024,CUST-01168,39.86
2/1/2024,CUST-01168,39.86
3/1/2024,CUST-01168,39.86
4/1/2024,CUST-01168,39.86
5/1/2024,CUST-01168,39.86
6/1/2024,CUST-01168,39.86
7/1/2024,CUST-01168,39.86
8/1/2024,CUST-01168,39.86
9/1/2024,CUST-01168,39.86
10/1/2024,CUST-01168,39.86
11/1/2024,CUST-01168,39.86
12/1/2024,CUST-01168,40.46
1/1/2025,CUST-01168,39.86
2/1/2025,CUST-01168,39.86
3/1/2025,CUST-01168,39.86
4/1/2025,CUST-01168,39.86
5/1/2025,CUST-01168,39.86
6/1/2025,CUST-01168,39.86
7/1/2025,CUST-01168,39.86
8/1/2025,CUST-01168,39.86
9/1/2025,CUST-01168,39.86
10/1/2025,CUST-01168,39.86
11/1/2025,CUST-01168,39.86
12/1/2025,CUST-01168,40.46
8/1/2022,CUST-01169,69.64
9/1/2022,CUST-01169,69.64
10/1/2022,CUST-01169,69.64
11/1/2022,CUST-01169,69.64
12/1/2022,CUST-01169,70.68
1/1/2023,CUST-01169,69.64
2/1/2023,CUST-01169,69.64
3/1/2023,CUST-01169,69.64
4/1/2023,CUST-01169,69.64
5/1/2023,CUST-01169,69.64
6/1/2023,CUST-01169,69.64
7/1/2023,CUST-01169,69.64
8/1/2023,CUST-01169,69.64
9/1/2023,CUST-01169,69.64
10/1/2023,CUST-01169,69.64
11/1/2023,CUST-01169,69.64
12/1/2023,CUST-01169,70.68
1/1/2024,CUST-01169,69.64
2/1/2024,CUST-01169,69.64
3/1/2024,CUST-01169,69.64
4/1/2024,CUST-01169,69.64
5/1/2024,CUST-01169,69.64
6/1/2024,CUST-01169,69.64
7/1/2024,CUST-01169,69.64
8/1/2024,CUST-01169,69.64
9/1/2024,CUST-01169,69.64
10/1/2024,CUST-01169,69.64
11/1/2024,CUST-01169,69.64
12/1/2024,CUST-01169,70.68
1/1/2025,CUST-01169,69.64
2/1/2025,CUST-01169,69.64
3/1/2025,CUST-01169,69.64
4/1/2025,CUST-01169,69.64
5/1/2025,CUST-01169,69.64
6/1/2025,CUST-01169,69.64
7/1/2025,CUST-01169,69.64
8/1/2025,CUST-01169,69.64
9/1/2025,CUST-01169,69.64
10/1/2025,CUST-01169,69.64
11/1/2025,CUST-01169,69.64
12/1/2025,CUST-01169,70.68
2/1/2023,CUST-01170,78
3/1/2023,CUST-01170,78
4/1/2023,CUST-01170,78
5/1/2023,CUST-01170,78
6/1/2023,CUST-01170,78
7/1/2023,CUST-01170,78
8/1/2023,CUST-01170,78
9/1/2023,CUST-01170,78
10/1/2023,CUST-01170,78
11/1/2023,CUST-01170,78
12/1/2023,CUST-01170,79.17
1/1/2024,CUST-01170,78
2/1/2024,CUST-01170,78
3/1/2024,CUST-01170,78
4/1/2024,CUST-01170,78
5/1/2024,CUST-01170,78
6/1/2024,CUST-01170,78
7/1/2024,CUST-01170,78
8/1/2024,CUST-01170,78
9/1/2024,CUST-01170,78
10/1/2024,CUST-01170,78
11/1/2024,CUST-01170,78
12/1/2024,CUST-01170,79.17
1/1/2025,CUST-01170,78
2/1/2025,CUST-01170,78
3/1/2025,CUST-01170,78
4/1/2025,CUST-01170,78
5/1/2025,CUST-01170,78
6/1/2025,CUST-01170,78
7/1/2025,CUST-01170,78
8/1/2025,CUST-01170,78
9/1/2025,CUST-01170,78
10/1/2025,CUST-01170,78
11/1/2025,CUST-01170,78
12/1/2025,CUST-01170,79.17
1/1/2023,CUST-01171,72.66
2/1/2023,CUST-01171,72.66
3/1/2023,CUST-01171,72.66
4/1/2023,CUST-01171,72.66
5/1/2023,CUST-01171,72.66
6/1/2023,CUST-01171,72.66
7/1/2023,CUST-01171,72.66
8/1/2023,CUST-01171,72.66
9/1/2023,CUST-01171,72.66
10/1/2023,CUST-01171,72.66
11/1/2023,CUST-01171,72.66
12/1/2023,CUST-01171,73.75
1/1/2024,CUST-01171,72.66
2/1/2024,CUST-01171,72.66
3/1/2024,CUST-01171,72.66
4/1/2024,CUST-01171,72.66
5/1/2024,CUST-01171,72.66
6/1/2024,CUST-01171,72.66
7/1/2024,CUST-01171,72.66
8/1/2024,CUST-01171,72.66
9/1/2024,CUST-01171,72.66
10/1/2024,CUST-01171,72.66
11/1/2024,CUST-01171,72.66
12/1/2024,CUST-01171,73.75
1/1/2025,CUST-01171,72.66
2/1/2025,CUST-01171,72.66
3/1/2025,CUST-01171,72.66
4/1/2025,CUST-01171,72.66
5/1/2025,CUST-01171,72.66
6/1/2025,CUST-01171,72.66
7/1/2025,CUST-01171,72.66
8/1/2025,CUST-01171,72.66
9/1/2025,CUST-01171,72.66
10/1/2025,CUST-01171,72.66
11/1/2025,CUST-01171,72.66
12/1/2025,CUST-01171,73.75
8/1/2024,CUST-01172,58.09
9/1/2024,CUST-01172,58.09
10/1/2024,CUST-01172,58.09
11/1/2024,CUST-01172,58.09
12/1/2024,CUST-01172,58.96
1/1/2025,CUST-01172,58.09
2/1/2025,CUST-01172,58.09
3/1/2025,CUST-01172,58.09
4/1/2025,CUST-01172,58.09
5/1/2025,CUST-01172,58.09
6/1/2025,CUST-01172,58.09
7/1/2025,CUST-01172,58.09
8/1/2025,CUST-01172,58.09
9/1/2025,CUST-01172,58.09
10/1/2025,CUST-01172,58.09
11/1/2025,CUST-01172,58.09
12/1/2025,CUST-01172,58.96
2/1/2025,CUST-01173,48.96
3/1/2025,CUST-01173,48.96
4/1/2025,CUST-01173,48.96
5/1/2025,CUST-01173,48.96
6/1/2025,CUST-01173,48.96
7/1/2025,CUST-01173,48.96
8/1/2025,CUST-01173,48.96
9/1/2025,CUST-01173,48.96
10/1/2025,CUST-01173,48.96
11/1/2025,CUST-01173,48.96
12/1/2025,CUST-01173,49.69
5/1/2023,CUST-01174,80.4
6/1/2023,CUST-01174,80.4
7/1/2023,CUST-01174,80.4
8/1/2023,CUST-01174,80.4
9/1/2023,CUST-01174,80.4
10/1/2023,CUST-01174,80.4
11/1/2023,CUST-01174,80.4
12/1/2023,CUST-01174,81.61
1/1/2024,CUST-01174,80.4
2/1/2024,CUST-01174,80.4
3/1/2024,CUST-01174,80.4
4/1/2024,CUST-01174,80.4
5/1/2024,CUST-01174,80.4
6/1/2024,CUST-01174,80.4
7/1/2024,CUST-01174,80.4
8/1/2024,CUST-01174,80.4
9/1/2024,CUST-01174,80.4
10/1/2024,CUST-01174,80.4
11/1/2024,CUST-01174,80.4
12/1/2024,CUST-01174,81.61
1/1/2025,CUST-01174,80.4
2/1/2025,CUST-01174,80.4
3/1/2025,CUST-01174,80.4
4/1/2025,CUST-01174,80.4
5/1/2025,CUST-01174,80.4
6/1/2025,CUST-01174,80.4
7/1/2025,CUST-01174,80.4
8/1/2025,CUST-01174,80.4
9/1/2025,CUST-01174,80.4
10/1/2025,CUST-01174,80.4
11/1/2025,CUST-01174,80.4
12/1/2025,CUST-01174,81.61
4/1/2025,CUST-01175,55.65
5/1/2025,CUST-01175,55.65
6/1/2025,CUST-01175,55.65
7/1/2025,CUST-01175,55.65
8/1/2025,CUST-01175,55.65
9/1/2025,CUST-01175,55.65
10/1/2025,CUST-01175,55.65
11/1/2025,CUST-01175,55.65
12/1/2025,CUST-01175,56.48
12/1/2023,CUST-01176,67.57
1/1/2024,CUST-01176,66.57
2/1/2024,CUST-01176,66.57
3/1/2024,CUST-01176,66.57
4/1/2024,CUST-01176,66.57
5/1/2024,CUST-01176,66.57
6/1/2024,CUST-01176,66.57
7/1/2024,CUST-01176,66.57
8/1/2024,CUST-01176,66.57
9/1/2024,CUST-01176,66.57
10/1/2024,CUST-01176,66.57
11/1/2024,CUST-01176,66.57
12/1/2024,CUST-01176,67.57
1/1/2025,CUST-01176,66.57
2/1/2025,CUST-01176,66.57
3/1/2025,CUST-01176,66.57
4/1/2025,CUST-01176,66.57
5/1/2025,CUST-01176,66.57
6/1/2025,CUST-01176,66.57
7/1/2025,CUST-01176,66.57
8/1/2025,CUST-01176,66.57
9/1/2025,CUST-01176,66.57
10/1/2025,CUST-01176,66.57
11/1/2025,CUST-01176,66.57
12/1/2025,CUST-01176,67.57
6/1/2024,CUST-01177,69.02
7/1/2024,CUST-01177,69.02
8/1/2024,CUST-01177,69.02
9/1/2024,CUST-01177,69.02
10/1/2024,CUST-01177,69.02
11/1/2024,CUST-01177,69.02
12/1/2024,CUST-01177,70.06
5/1/2024,CUST-01178,58.91
6/1/2024,CUST-01178,58.91
7/1/2024,CUST-01178,58.91
8/1/2024,CUST-01178,58.91
9/1/2024,CUST-01178,58.91
10/1/2024,CUST-01178,58.91
11/1/2024,CUST-01178,58.91
12/1/2024,CUST-01178,59.79
1/1/2025,CUST-01178,58.91
2/1/2025,CUST-01178,58.91
3/1/2025,CUST-01178,58.91
4/1/2025,CUST-01178,58.91
5/1/2025,CUST-01178,58.91
6/1/2025,CUST-01178,58.91
7/1/2025,CUST-01178,58.91
8/1/2025,CUST-01178,58.91
9/1/2025,CUST-01178,58.91
10/1/2025,CUST-01178,58.91
11/1/2025,CUST-01178,58.91
12/1/2025,CUST-01178,59.79
3/1/2023,CUST-01179,86.76
4/1/2023,CUST-01179,86.76
5/1/2023,CUST-01179,86.76
6/1/2023,CUST-01179,86.76
7/1/2023,CUST-01179,86.76
8/1/2023,CUST-01179,86.76
9/1/2023,CUST-01179,86.76
10/1/2023,CUST-01179,86.76
11/1/2023,CUST-01179,86.76
12/1/2023,CUST-01179,88.06
1/1/2024,CUST-01179,86.76
2/1/2024,CUST-01179,86.76
3/1/2024,CUST-01179,86.76
4/1/2024,CUST-01179,86.76
5/1/2024,CUST-01179,86.76
6/1/2024,CUST-01179,86.76
7/1/2024,CUST-01179,86.76
8/1/2024,CUST-01179,86.76
9/1/2024,CUST-01179,86.76
10/1/2024,CUST-01179,86.76
11/1/2024,CUST-01179,86.76
12/1/2024,CUST-01179,88.06
1/1/2025,CUST-01179,86.76
2/1/2025,CUST-01179,86.76
3/1/2025,CUST-01179,86.76
4/1/2025,CUST-01179,86.76
5/1/2025,CUST-01179,86.76
6/1/2025,CUST-01179,86.76
7/1/2025,CUST-01179,86.76
8/1/2025,CUST-01179,86.76
9/1/2025,CUST-01179,86.76
10/1/2025,CUST-01179,86.76
11/1/2025,CUST-01179,86.76
12/1/2025,CUST-01179,88.06
11/1/2023,CUST-01180,119.69
12/1/2023,CUST-01180,121.49
1/1/2024,CUST-01180,119.69
2/1/2024,CUST-01180,119.69
3/1/2024,CUST-01180,119.69
4/1/2024,CUST-01180,119.69
5/1/2024,CUST-01180,119.69
6/1/2024,CUST-01180,119.69
7/1/2024,CUST-01180,119.69
8/1/2024,CUST-01180,119.69
9/1/2024,CUST-01180,119.69
10/1/2024,CUST-01180,119.69
11/1/2024,CUST-01180,119.69
12/1/2024,CUST-01180,121.49
1/1/2025,CUST-01180,119.69
2/1/2025,CUST-01180,119.69
3/1/2025,CUST-01180,119.69
4/1/2025,CUST-01180,119.69
5/1/2025,CUST-01180,119.69
6/1/2025,CUST-01180,119.69
7/1/2025,CUST-01180,119.69
8/1/2025,CUST-01180,119.69
9/1/2025,CUST-01180,119.69
10/1/2025,CUST-01180,119.69
11/1/2025,CUST-01180,119.69
12/1/2025,CUST-01180,121.49
7/1/2025,CUST-01181,46.6
8/1/2025,CUST-01181,46.6
9/1/2025,CUST-01181,46.6
10/1/2025,CUST-01181,46.6
11/1/2025,CUST-01181,46.6
12/1/2025,CUST-01181,47.3
8/1/2024,CUST-01182,54.32
9/1/2024,CUST-01182,54.32
10/1/2024,CUST-01182,54.32
11/1/2024,CUST-01182,54.32
12/1/2024,CUST-01182,55.13
1/1/2025,CUST-01182,54.32
2/1/2025,CUST-01182,54.32
3/1/2025,CUST-01182,54.32
4/1/2025,CUST-01182,54.32
5/1/2025,CUST-01182,54.32
6/1/2025,CUST-01182,54.32
7/1/2025,CUST-01182,54.32
8/1/2025,CUST-01182,54.32
9/1/2025,CUST-01182,54.32
10/1/2025,CUST-01182,54.32
11/1/2025,CUST-01182,54.32
12/1/2025,CUST-01182,55.13
8/1/2024,CUST-01183,57.71
9/1/2024,CUST-01183,57.71
10/1/2024,CUST-01183,57.71
11/1/2024,CUST-01183,57.71
12/1/2024,CUST-01183,58.58
1/1/2025,CUST-01183,57.71
2/1/2025,CUST-01183,57.71
3/1/2025,CUST-01183,57.71
4/1/2025,CUST-01183,57.71
5/1/2025,CUST-01183,57.71
6/1/2025,CUST-01183,57.71
7/1/2025,CUST-01183,57.71
8/1/2025,CUST-01183,57.71
9/1/2025,CUST-01183,57.71
10/1/2025,CUST-01183,57.71
11/1/2025,CUST-01183,57.71
12/1/2025,CUST-01183,58.58
1/1/2024,CUST-01184,80.07
2/1/2024,CUST-01184,80.07
3/1/2024,CUST-01184,80.07
4/1/2024,CUST-01184,80.07
5/1/2024,CUST-01184,80.07
6/1/2024,CUST-01184,80.07
7/1/2024,CUST-01184,80.07
8/1/2024,CUST-01184,80.07
9/1/2024,CUST-01184,80.07
10/1/2024,CUST-01184,80.07
11/1/2024,CUST-01184,80.07
12/1/2024,CUST-01184,81.27
1/1/2025,CUST-01184,80.07
2/1/2025,CUST-01184,80.07
3/1/2025,CUST-01184,80.07
4/1/2025,CUST-01184,80.07
5/1/2025,CUST-01184,80.07
6/1/2025,CUST-01184,80.07
7/1/2025,CUST-01184,80.07
8/1/2025,CUST-01184,80.07
9/1/2025,CUST-01184,80.07
10/1/2025,CUST-01184,80.07
11/1/2025,CUST-01184,80.07
12/1/2025,CUST-01184,81.27
6/1/2023,CUST-01185,64.43
7/1/2023,CUST-01185,64.43
8/1/2023,CUST-01185,64.43
9/1/2023,CUST-01185,64.43
10/1/2023,CUST-01185,64.43
11/1/2023,CUST-01185,64.43
12/1/2023,CUST-01185,65.4
1/1/2024,CUST-01185,64.43
2/1/2024,CUST-01185,64.43
3/1/2024,CUST-01185,64.43
4/1/2024,CUST-01185,64.43
5/1/2024,CUST-01185,64.43
6/1/2024,CUST-01185,64.43
7/1/2024,CUST-01185,64.43
8/1/2024,CUST-01185,64.43
9/1/2024,CUST-01185,64.43
10/1/2024,CUST-01185,64.43
11/1/2024,CUST-01185,64.43
12/1/2024,CUST-01185,65.4
1/1/2025,CUST-01185,64.43
2/1/2025,CUST-01185,64.43
3/1/2025,CUST-01185,64.43
4/1/2025,CUST-01185,64.43
5/1/2025,CUST-01185,64.43
6/1/2025,CUST-01185,64.43
7/1/2025,CUST-01185,64.43
8/1/2025,CUST-01185,64.43
9/1/2025,CUST-01185,64.43
10/1/2025,CUST-01185,64.43
11/1/2025,CUST-01185,64.43
12/1/2025,CUST-01185,65.4
9/1/2023,CUST-01186,80.25
10/1/2023,CUST-01186,80.25
11/1/2023,CUST-01186,80.25
12/1/2023,CUST-01186,81.45
1/1/2024,CUST-01186,80.25
2/1/2024,CUST-01186,80.25
3/1/2024,CUST-01186,80.25
4/1/2024,CUST-01186,80.25
5/1/2024,CUST-01186,80.25
6/1/2024,CUST-01186,80.25
7/1/2024,CUST-01186,80.25
8/1/2024,CUST-01186,80.25
9/1/2024,CUST-01186,80.25
10/1/2024,CUST-01186,80.25
11/1/2024,CUST-01186,80.25
12/1/2024,CUST-01186,81.45
1/1/2025,CUST-01186,80.25
2/1/2025,CUST-01186,80.25
3/1/2025,CUST-01186,80.25
4/1/2025,CUST-01186,80.25
5/1/2025,CUST-01186,80.25
6/1/2025,CUST-01186,80.25
7/1/2025,CUST-01186,80.25
8/1/2025,CUST-01186,80.25
9/1/2025,CUST-01186,80.25
10/1/2025,CUST-01186,80.25
11/1/2025,CUST-01186,80.25
12/1/2025,CUST-01186,81.45
8/1/2025,CUST-01187,46.98
9/1/2025,CUST-01187,46.98
10/1/2025,CUST-01187,46.98
11/1/2025,CUST-01187,46.98
12/1/2025,CUST-01187,47.68
7/1/2024,CUST-01188,40.65
8/1/2024,CUST-01188,40.65
9/1/2024,CUST-01188,40.65
2/1/2025,CUST-01189,102.48
3/1/2025,CUST-01189,102.48
4/1/2025,CUST-01189,102.48
5/1/2025,CUST-01189,102.48
6/1/2025,CUST-01189,102.48
7/1/2025,CUST-01189,102.48
8/1/2025,CUST-01189,102.48
9/1/2025,CUST-01189,102.48
10/1/2025,CUST-01189,102.48
11/1/2025,CUST-01189,102.48
12/1/2025,CUST-01189,104.02
8/1/2024,CUST-01190,53.32
9/1/2024,CUST-01190,53.32
10/1/2024,CUST-01190,53.32
11/1/2024,CUST-01190,53.32
12/1/2024,CUST-01190,54.12
1/1/2025,CUST-01190,53.32
2/1/2025,CUST-01190,53.32
3/1/2025,CUST-01190,53.32
4/1/2025,CUST-01190,53.32
12/1/2022,CUST-01191,68.98
1/1/2023,CUST-01191,67.96
2/1/2023,CUST-01191,67.96
3/1/2023,CUST-01191,67.96
4/1/2023,CUST-01191,67.96
5/1/2023,CUST-01191,67.96
6/1/2023,CUST-01191,67.96
7/1/2023,CUST-01191,67.96
8/1/2023,CUST-01191,67.96
9/1/2023,CUST-01191,67.96
10/1/2023,CUST-01191,67.96
11/1/2023,CUST-01191,67.96
12/1/2023,CUST-01191,68.98
1/1/2024,CUST-01191,67.96
2/1/2024,CUST-01191,67.96
3/1/2024,CUST-01191,67.96
4/1/2024,CUST-01191,67.96
5/1/2024,CUST-01191,67.96
6/1/2024,CUST-01191,67.96
7/1/2024,CUST-01191,67.96
8/1/2024,CUST-01191,67.96
9/1/2024,CUST-01191,67.96
10/1/2024,CUST-01191,67.96
11/1/2024,CUST-01191,67.96
12/1/2024,CUST-01191,68.98
1/1/2025,CUST-01191,67.96
2/1/2025,CUST-01191,67.96
3/1/2025,CUST-01191,67.96
4/1/2025,CUST-01191,67.96
5/1/2025,CUST-01191,67.96
6/1/2025,CUST-01191,67.96
7/1/2025,CUST-01191,67.96
8/1/2025,CUST-01191,67.96
9/1/2025,CUST-01191,67.96
10/1/2025,CUST-01191,67.96
11/1/2025,CUST-01191,67.96
12/1/2025,CUST-01191,68.98
1/1/2025,CUST-01192,73
2/1/2025,CUST-01192,73
3/1/2025,CUST-01192,73
4/1/2025,CUST-01192,73
5/1/2025,CUST-01192,73
6/1/2025,CUST-01192,73
7/1/2025,CUST-01192,73
8/1/2025,CUST-01192,73
9/1/2025,CUST-01192,73
10/1/2025,CUST-01192,73
11/1/2025,CUST-01192,73
12/1/2025,CUST-01192,74.1
3/1/2024,CUST-01193,91.97
4/1/2024,CUST-01193,91.97
5/1/2024,CUST-01193,91.97
6/1/2024,CUST-01193,91.97
7/1/2024,CUST-01193,91.97
8/1/2024,CUST-01193,91.97
9/1/2024,CUST-01193,91.97
10/1/2024,CUST-01193,91.97
11/1/2024,CUST-01193,91.97
12/1/2024,CUST-01193,93.35
1/1/2025,CUST-01193,91.97
2/1/2025,CUST-01193,91.97
